time_hour,pm25,pm25_out_corr,IR,date,smoke_flag,station,temp_c,dew_c,slp_hpa,vis_m,wind_dir_deg,wind_mps,event_id
2020-06-27 11:00:00+00:00,0.8,14.3,0.055944055944055944,2020-06-27,0,72243012960,26.7,24.4,1015.8,11265.0,160.0,2.6,2020_houston_godzilla_dust
2020-06-27 12:00:00+00:00,1.7,14.1,0.12056737588652482,2020-06-27,0,72243012960,26.7,25.0,1016.2,8000.0,170.0,2.1,2020_houston_godzilla_dust
2020-06-27 13:00:00+00:00,2.4,9.8,0.24489795918367344,2020-06-27,0,72243012960,27.2,25.0,1016.5,8047.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-27 14:00:00+00:00,2.6,7.5,0.3466666666666667,2020-06-27,0,72243012960,27.8,25.0,1017.1,9656.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-27 15:00:00+00:00,3.0,6.7,0.44776119402985076,2020-06-27,0,72243012960,28.9,24.4,1017.3,9656.0,160.0,4.6,2020_houston_godzilla_dust
2020-06-27 16:00:00+00:00,5.0,6.6,0.7575757575757576,2020-06-27,0,72243012960,30.0,24.4,1017.5,11265.0,160.0,4.1,2020_houston_godzilla_dust
2020-06-27 17:00:00+00:00,4.1,5.9,0.6949152542372881,2020-06-27,0,72243012960,31.1,24.4,1017.2,11265.0,160.0,5.7,2020_houston_godzilla_dust
2020-06-27 18:00:00+00:00,0.9,5.1,0.17647058823529413,2020-06-27,0,72243012960,31.1,23.9,1017.0,11000.0,150.0,5.7,2020_houston_godzilla_dust
2020-06-27 19:00:00+00:00,0.5,4.6,0.10869565217391305,2020-06-27,0,72243012960,31.7,23.9,1016.3,16093.0,160.0,6.7,2020_houston_godzilla_dust
2020-06-27 20:00:00+00:00,0.9,4.5,0.2,2020-06-27,0,72243012960,31.7,23.3,1015.2,16093.0,180.0,4.6,2020_houston_godzilla_dust
2020-06-27 21:00:00+00:00,0.9,4.4,0.20454545454545453,2020-06-27,0,72243012960,32.2,23.3,1014.5,16093.0,160.0,6.2,2020_houston_godzilla_dust
2020-06-27 22:00:00+00:00,0.6,4.0,0.15,2020-06-27,0,72243012960,31.7,22.8,1013.9,16093.0,170.0,6.2,2020_houston_godzilla_dust
2020-06-27 23:00:00+00:00,0.6,3.8,0.15789473684210525,2020-06-27,0,72243012960,31.7,22.8,1013.4,16093.0,160.0,5.7,2020_houston_godzilla_dust
2020-06-28 00:00:00+00:00,0.6,4.1,0.14634146341463417,2020-06-28,0,72243012960,31.1,23.3,1013.0,16000.0,180.0,4.6,2020_houston_godzilla_dust
2020-06-28 01:00:00+00:00,0.6,4.7,0.1276595744680851,2020-06-28,0,72243012960,29.4,23.3,1012.9,16093.0,160.0,6.2,2020_houston_godzilla_dust
2020-06-28 02:00:00+00:00,0.5,5.1,0.09803921568627452,2020-06-28,0,72243012960,28.9,23.3,1012.9,16093.0,170.0,4.1,2020_houston_godzilla_dust
2020-06-28 03:00:00+00:00,0.4,5.3,0.07547169811320756,2020-06-28,0,72243012960,27.8,23.9,1013.3,16093.0,160.0,3.6,2020_houston_godzilla_dust
2020-06-28 04:00:00+00:00,0.6,5.1,0.11764705882352941,2020-06-28,0,72243012960,27.8,24.4,1013.7,16093.0,160.0,4.6,2020_houston_godzilla_dust
2020-06-28 05:00:00+00:00,0.8,5.7,0.14035087719298245,2020-06-28,0,72243012960,27.8,24.4,1014.0,16093.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-28 06:00:00+00:00,0.8,6.2,0.12903225806451613,2020-06-28,0,72243012960,27.8,25.0,1014.0,16000.0,180.0,3.1,2020_houston_godzilla_dust
2020-06-28 07:00:00+00:00,1.0,6.7,0.14925373134328357,2020-06-28,0,72243012960,27.2,25.0,1013.4,16093.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-28 08:00:00+00:00,0.6,7.8,0.07692307692307693,2020-06-28,0,72243012960,26.7,24.4,1013.1,16093.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-28 09:00:00+00:00,0.6,8.7,0.06896551724137931,2020-06-28,0,72243012960,27.2,25.0,1012.6,16093.0,160.0,3.6,2020_houston_godzilla_dust
2020-06-28 10:00:00+00:00,0.6,8.5,0.07058823529411765,2020-06-28,0,72243012960,27.2,25.0,1012.4,16093.0,160.0,2.6,2020_houston_godzilla_dust
2020-06-28 11:00:00+00:00,0.8,7.0,0.1142857142857143,2020-06-28,0,72243012960,26.7,25.0,1012.6,11265.0,170.0,3.1,2020_houston_godzilla_dust
2020-06-28 12:00:00+00:00,1.3,6.1,0.21311475409836067,2020-06-28,0,72243012960,26.7,25.0,1012.8,11000.0,160.0,3.6,2020_houston_godzilla_dust
2020-06-28 13:00:00+00:00,1.4,5.6,0.25,2020-06-28,0,72243012960,28.3,25.6,1013.6,11265.0,180.0,3.6,2020_houston_godzilla_dust
2020-06-28 14:00:00+00:00,1.3,4.2,0.30952380952380953,2020-06-28,0,72243012960,29.4,25.6,1013.7,11265.0,200.0,3.1,2020_houston_godzilla_dust
2020-06-28 15:00:00+00:00,0.8,3.6,0.22222222222222224,2020-06-28,0,72243012960,30.0,23.9,1013.6,16093.0,180.0,5.1,2020_houston_godzilla_dust
2020-06-28 16:00:00+00:00,0.7,3.4,0.20588235294117646,2020-06-28,0,72243012960,31.1,23.3,1013.3,16093.0,180.0,5.7,2020_houston_godzilla_dust
2020-06-28 17:00:00+00:00,0.6,3.3,0.18181818181818182,2020-06-28,0,72243012960,31.7,22.8,1013.1,16093.0,200.0,5.1,2020_houston_godzilla_dust
2020-06-28 18:00:00+00:00,0.5,3.7,0.13513513513513511,2020-06-28,0,72243012960,31.7,22.2,1012.4,16000.0,180.0,4.6,2020_houston_godzilla_dust
2020-06-28 19:00:00+00:00,0.4,3.2,0.125,2020-06-28,0,72243012960,32.2,22.2,1011.7,16093.0,170.0,5.1,2020_houston_godzilla_dust
2020-06-28 20:00:00+00:00,0.4,3.4,0.11764705882352942,2020-06-28,0,72243012960,32.8,22.8,1010.9,16093.0,170.0,5.1,2020_houston_godzilla_dust
2020-06-28 21:00:00+00:00,0.4,3.6,0.11111111111111112,2020-06-28,0,72243012960,31.7,22.2,1010.7,16093.0,170.0,5.7,2020_houston_godzilla_dust
2020-06-28 22:00:00+00:00,0.4,4.2,0.09523809523809523,2020-06-28,0,72243012960,31.7,23.3,1010.4,16093.0,170.0,7.2,2020_houston_godzilla_dust
2020-06-28 23:00:00+00:00,0.4,3.9,0.10256410256410257,2020-06-28,0,72243012960,31.1,22.8,1010.1,16093.0,170.0,6.2,2020_houston_godzilla_dust
2018-11-14 00:00:00+00:00,49.5,87.5,0.5657142857142857,2018-11-14,0,99401699999,16.1,,1028.4,,360.0,4.1,2018_sf_camp_fire
2018-11-14 01:00:00+00:00,34.5,74.1,0.46558704453441296,2018-11-14,0,99401699999,15.8,,1028.1,,360.0,4.6,2018_sf_camp_fire
2018-11-14 02:00:00+00:00,32.5,69.5,0.4676258992805755,2018-11-14,0,99401699999,15.6,,1028.2,,360.0,4.6,2018_sf_camp_fire
2018-11-14 03:00:00+00:00,31.6,64.9,0.48690292758089365,2018-11-14,0,99401699999,15.5,,1028.1,,70.0,3.1,2018_sf_camp_fire
2018-11-14 04:00:00+00:00,29.9,64.4,0.46428571428571425,2018-11-14,0,99401699999,15.5,,1028.2,,340.0,4.1,2018_sf_camp_fire
2018-11-14 05:00:00+00:00,27.6,69.2,0.3988439306358382,2018-11-14,0,99401699999,15.1,,1028.3,,20.0,4.1,2018_sf_camp_fire
2018-11-14 06:00:00+00:00,22.7,73.1,0.31053351573187415,2018-11-14,0,99401699999,15.0,,1028.6,,120.0,1.0,2018_sf_camp_fire
2018-11-14 07:00:00+00:00,27.1,73.1,0.37072503419972647,2018-11-14,0,99401699999,14.5,,1028.4,,50.0,3.1,2018_sf_camp_fire
2018-11-14 08:00:00+00:00,26.4,82.1,0.3215590742996346,2018-11-14,0,99401699999,13.7,,1028.4,,50.0,3.6,2018_sf_camp_fire
2018-11-14 09:00:00+00:00,30.6,75.4,0.4058355437665782,2018-11-14,0,99401699999,13.2,,1028.5,,60.0,2.1,2018_sf_camp_fire
2018-11-14 10:00:00+00:00,29.3,61.7,0.47487844408427876,2018-11-14,0,99401699999,12.6,,1028.4,,20.0,2.6,2018_sf_camp_fire
2018-11-14 11:00:00+00:00,35.5,61.9,0.5735056542810986,2018-11-14,0,99401699999,12.0,,1028.1,,20.0,3.6,2018_sf_camp_fire
2018-11-14 12:00:00+00:00,41.3,62.8,0.6576433121019108,2018-11-14,0,99401699999,12.4,,1027.8,,30.0,4.1,2018_sf_camp_fire
2018-11-14 13:00:00+00:00,54.6,61.1,0.8936170212765957,2018-11-14,0,99401699999,12.4,,1027.9,,40.0,4.1,2018_sf_camp_fire
2018-11-14 14:00:00+00:00,60.5,67.4,0.8976261127596439,2018-11-14,0,99401699999,11.0,,1027.9,,110.0,3.1,2018_sf_camp_fire
2018-11-14 15:00:00+00:00,62.2,69.8,0.8911174785100288,2018-11-14,0,99401699999,11.2,,1028.1,,100.0,3.6,2018_sf_camp_fire
2018-11-14 16:00:00+00:00,62.6,70.5,0.8879432624113476,2018-11-14,1,99401699999,11.6,,1028.6,,50.0,4.6,2018_sf_camp_fire
2018-11-14 17:00:00+00:00,66.0,72.3,0.9128630705394192,2018-11-14,0,99401699999,11.5,,1028.6,,20.0,4.1,2018_sf_camp_fire
2018-11-14 18:00:00+00:00,60.2,65.7,0.9162861491628614,2018-11-14,0,99401699999,12.3,,1028.2,,80.0,1.5,2018_sf_camp_fire
2018-11-14 19:00:00+00:00,55.8,60.0,0.9299999999999999,2018-11-14,0,99401699999,13.8,,1027.5,,30.0,3.6,2018_sf_camp_fire
2018-11-14 20:00:00+00:00,82.4,65.4,1.2599388379204892,2018-11-14,0,99401699999,14.0,,1026.6,,20.0,4.1,2018_sf_camp_fire
2018-11-14 21:00:00+00:00,90.3,75.0,1.204,2018-11-14,0,99401699999,15.4,,1025.4,,360.0,4.1,2018_sf_camp_fire
2018-11-14 22:00:00+00:00,63.5,74.5,0.8523489932885906,2018-11-14,0,99401699999,16.1,,1024.8,,350.0,3.6,2018_sf_camp_fire
2018-11-14 23:00:00+00:00,59.0,69.0,0.855072463768116,2018-11-14,1,99401699999,16.3,,1024.5,,320.0,1.5,2018_sf_camp_fire
2018-11-15 00:00:00+00:00,61.1,66.2,0.9229607250755287,2018-11-15,0,99401699999,16.6,,1023.9,,210.0,1.0,2018_sf_camp_fire
2018-11-15 01:00:00+00:00,75.5,66.4,1.1370481927710843,2018-11-15,0,99401699999,14.6,,1023.9,,210.0,2.1,2018_sf_camp_fire
2018-11-15 02:00:00+00:00,94.9,65.3,1.4532924961715161,2018-11-15,0,99401699999,14.5,,1023.9,,210.0,1.5,2018_sf_camp_fire
2018-11-15 03:00:00+00:00,103.3,63.9,1.6165884194053208,2018-11-15,0,99401699999,14.9,,1023.9,,200.0,2.1,2018_sf_camp_fire
2018-11-15 04:00:00+00:00,110.0,65.2,1.687116564417178,2018-11-15,0,99401699999,13.2,,1023.9,,200.0,1.0,2018_sf_camp_fire
2018-11-15 05:00:00+00:00,120.7,64.6,1.8684210526315792,2018-11-15,0,99401699999,13.2,,1024.1,,200.0,1.0,2018_sf_camp_fire
2018-11-15 06:00:00+00:00,119.9,66.8,1.7949101796407188,2018-11-15,0,99401699999,12.3,,1023.9,,180.0,1.0,2018_sf_camp_fire
2018-11-15 07:00:00+00:00,129.7,68.6,1.8906705539358601,2018-11-15,0,99401699999,11.5,,1023.7,,200.0,0.5,2018_sf_camp_fire
2018-11-15 08:00:00+00:00,110.4,69.3,1.5930735930735933,2018-11-15,0,99401699999,11.6,,1023.3,,180.0,1.0,2018_sf_camp_fire
2018-11-15 09:00:00+00:00,88.9,74.0,1.2013513513513514,2018-11-15,0,99401699999,11.1,,1023.2,,140.0,1.5,2018_sf_camp_fire
2018-11-15 10:00:00+00:00,99.8,72.0,1.386111111111111,2018-11-15,0,99401699999,11.2,,1023.1,,110.0,1.0,2018_sf_camp_fire
2018-11-15 11:00:00+00:00,89.6,95.5,0.938219895287958,2018-11-15,0,99401699999,11.6,,1022.3,,20.0,3.6,2018_sf_camp_fire
2018-11-15 12:00:00+00:00,100.9,95.1,1.060988433228181,2018-11-15,0,99401699999,11.6,,1022.0,,10.0,4.6,2018_sf_camp_fire
2018-11-15 13:00:00+00:00,101.9,76.3,1.3355176933158586,2018-11-15,0,99401699999,11.0,,1021.8,,80.0,1.5,2018_sf_camp_fire
2018-11-15 14:00:00+00:00,99.7,75.3,1.3240371845949537,2018-11-15,0,99401699999,10.6,,1021.7,,30.0,3.1,2018_sf_camp_fire
2018-11-15 15:00:00+00:00,103.7,73.1,1.4186046511627908,2018-11-15,0,99401699999,12.1,,1022.1,,20.0,4.6,2018_sf_camp_fire
2018-11-15 16:00:00+00:00,99.8,87.9,1.135381114903299,2018-11-15,0,99401699999,12.1,,1022.3,,10.0,4.6,2018_sf_camp_fire
2018-11-15 17:00:00+00:00,85.4,125.5,0.6804780876494024,2018-11-15,0,99401699999,12.4,,1022.3,,20.0,5.1,2018_sf_camp_fire
2018-11-15 18:00:00+00:00,82.9,145.8,0.5685871056241426,2018-11-15,0,99401699999,12.2,,1022.1,,10.0,5.1,2018_sf_camp_fire
2018-11-15 19:00:00+00:00,83.7,167.6,0.49940334128878283,2018-11-15,1,99401699999,12.9,,1021.7,,20.0,5.1,2018_sf_camp_fire
2018-11-15 20:00:00+00:00,86.5,187.2,0.4620726495726496,2018-11-15,1,99401699999,14.0,,1020.8,,360.0,4.6,2018_sf_camp_fire
2018-11-15 21:00:00+00:00,95.5,163.9,0.5826723611958511,2018-11-15,0,99401699999,14.8,,1019.7,,360.0,5.1,2018_sf_camp_fire
2018-11-15 22:00:00+00:00,96.1,133.2,0.7214714714714715,2018-11-15,1,99401699999,15.7,,1019.2,,360.0,4.6,2018_sf_camp_fire
2018-11-15 23:00:00+00:00,76.6,139.2,0.5502873563218391,2018-11-15,0,99401699999,16.0,,1018.7,,10.0,4.1,2018_sf_camp_fire
2018-11-16 00:00:00+00:00,76.4,136.7,0.5588880760790053,2018-11-16,0,99401699999,15.6,,1018.5,,230.0,0.5,2018_sf_camp_fire
2018-11-16 01:00:00+00:00,117.5,138.4,0.8489884393063584,2018-11-16,0,99401699999,14.5,,1018.5,,210.0,1.5,2018_sf_camp_fire
2018-11-16 02:00:00+00:00,101.4,146.2,0.6935704514363886,2018-11-16,0,99401699999,14.7,,1018.5,,170.0,1.0,2018_sf_camp_fire
2018-11-16 03:00:00+00:00,92.9,146.0,0.6363013698630138,2018-11-16,0,99401699999,15.0,,1018.4,,170.0,0.0,2018_sf_camp_fire
2018-11-16 04:00:00+00:00,92.1,144.0,0.6395833333333333,2018-11-16,0,99401699999,14.9,,1018.3,,10.0,1.5,2018_sf_camp_fire
2018-11-16 05:00:00+00:00,84.2,145.6,0.5782967032967034,2018-11-16,0,99401699999,15.0,,1018.2,,10.0,3.1,2018_sf_camp_fire
2018-11-16 06:00:00+00:00,96.1,150.3,0.6393878908848968,2018-11-16,0,99401699999,14.6,,1018.2,,20.0,3.6,2018_sf_camp_fire
2018-11-16 07:00:00+00:00,52.8,148.9,0.35460040295500334,2018-11-16,0,99401699999,14.4,,1018.2,,10.0,3.6,2018_sf_camp_fire
2018-11-16 08:00:00+00:00,64.2,145.7,0.4406314344543583,2018-11-16,0,99401699999,14.0,,1018.0,,10.0,4.6,2018_sf_camp_fire
2018-11-16 09:00:00+00:00,49.5,143.4,0.34518828451882844,2018-11-16,0,99401699999,13.3,,1017.8,,20.0,3.6,2018_sf_camp_fire
2018-11-16 10:00:00+00:00,47.8,140.9,0.3392476933995741,2018-11-16,0,99401699999,12.8,,1017.7,,10.0,4.1,2018_sf_camp_fire
2018-11-16 11:00:00+00:00,39.1,150.2,0.26031957390146476,2018-11-16,0,99401699999,12.7,,1017.4,,10.0,4.6,2018_sf_camp_fire
2018-11-16 12:00:00+00:00,50.5,163.1,0.3096259963212753,2018-11-16,0,99401699999,12.3,,1017.1,,360.0,6.2,2018_sf_camp_fire
2018-11-16 13:00:00+00:00,70.2,162.1,0.4330660086366441,2018-11-16,0,99401699999,12.2,,1016.8,,360.0,5.7,2018_sf_camp_fire
2018-11-16 14:00:00+00:00,76.0,159.9,0.47529706066291433,2018-11-16,0,99401699999,12.3,,1016.7,,10.0,6.2,2018_sf_camp_fire
2018-11-16 15:00:00+00:00,66.0,163.2,0.40441176470588236,2018-11-16,0,99401699999,12.5,,1016.8,,10.0,5.7,2018_sf_camp_fire
2018-11-16 16:00:00+00:00,53.3,170.4,0.31279342723004694,2018-11-16,1,99401699999,12.4,,1017.2,,10.0,5.7,2018_sf_camp_fire
2018-11-16 17:00:00+00:00,50.4,169.0,0.2982248520710059,2018-11-16,0,99401699999,12.4,,1017.6,,20.0,4.1,2018_sf_camp_fire
2018-11-16 18:00:00+00:00,61.4,176.5,0.3478753541076487,2018-11-16,1,99401699999,12.4,,1017.5,,30.0,4.1,2018_sf_camp_fire
2018-11-16 19:00:00+00:00,69.4,180.0,0.3855555555555556,2018-11-16,0,99401699999,13.4,,1017.2,,50.0,3.1,2018_sf_camp_fire
2018-11-16 20:00:00+00:00,80.7,178.7,0.45159485170677116,2018-11-16,0,99401699999,13.4,,1016.4,,40.0,3.1,2018_sf_camp_fire
2018-11-16 21:00:00+00:00,93.6,181.8,0.5148514851485148,2018-11-16,1,99401699999,15.1,,1015.5,,30.0,2.6,2018_sf_camp_fire
2018-11-16 22:00:00+00:00,96.7,186.6,0.5182207931404074,2018-11-16,0,99401699999,15.1,,1015.0,,30.0,0.0,2018_sf_camp_fire
2018-11-16 23:00:00+00:00,100.6,180.1,0.5585785674625208,2018-11-16,0,99401699999,16.7,,1014.7,,110.0,0.5,2018_sf_camp_fire
2018-11-17 00:00:00+00:00,103.5,176.2,0.5874006810442679,2018-11-17,0,99401699999,15.7,,1014.5,,,0.0,2018_sf_camp_fire
2018-11-17 01:00:00+00:00,137.3,172.4,0.7964037122969838,2018-11-17,0,99401699999,14.5,,1014.5,,210.0,1.5,2018_sf_camp_fire
2018-11-17 02:00:00+00:00,163.1,168.9,0.9656601539372409,2018-11-17,0,99401699999,13.4,,1014.6,,200.0,1.5,2018_sf_camp_fire
2018-11-17 03:00:00+00:00,162.7,163.8,0.9932844932844932,2018-11-17,0,99401699999,13.1,,1014.8,,240.0,1.0,2018_sf_camp_fire
2018-11-17 04:00:00+00:00,163.1,160.6,1.0155666251556663,2018-11-17,0,99401699999,12.7,,1015.0,,210.0,1.5,2018_sf_camp_fire
2018-11-17 05:00:00+00:00,156.5,159.7,0.9799624295554165,2018-11-17,0,99401699999,12.2,,1015.5,,230.0,1.0,2018_sf_camp_fire
2018-11-17 06:00:00+00:00,133.0,157.2,0.846055979643766,2018-11-17,0,99401699999,11.7,,1015.6,,210.0,0.5,2018_sf_camp_fire
2018-11-17 07:00:00+00:00,119.1,151.9,0.7840684660961158,2018-11-17,0,99401699999,11.9,,1015.9,,210.0,0.0,2018_sf_camp_fire
2018-11-17 08:00:00+00:00,142.3,144.0,0.9881944444444445,2018-11-17,0,99401699999,11.3,,1016.2,,220.0,1.5,2018_sf_camp_fire
2018-11-17 09:00:00+00:00,126.0,136.5,0.9230769230769231,2018-11-17,0,99401699999,10.8,,1016.1,,190.0,2.1,2018_sf_camp_fire
2018-11-17 10:00:00+00:00,135.6,116.1,1.1679586563307494,2018-11-17,0,99401699999,10.7,,1016.4,,240.0,1.5,2018_sf_camp_fire
2018-11-17 11:00:00+00:00,112.6,117.5,0.9582978723404255,2018-11-17,0,99401699999,10.5,,1016.2,,250.0,1.5,2018_sf_camp_fire
2018-11-17 12:00:00+00:00,113.4,122.6,0.9249592169657423,2018-11-17,0,99401699999,10.8,,1016.1,,240.0,1.0,2018_sf_camp_fire
2018-11-17 13:00:00+00:00,98.0,129.5,0.7567567567567568,2018-11-17,0,99401699999,10.7,,1016.2,,210.0,1.0,2018_sf_camp_fire
2018-11-17 14:00:00+00:00,121.9,124.9,0.9759807846277022,2018-11-17,0,99401699999,9.7,,1016.4,,190.0,1.5,2018_sf_camp_fire
2018-11-17 15:00:00+00:00,128.0,116.8,1.095890410958904,2018-11-17,0,99401699999,10.0,,1016.8,,10.0,3.6,2018_sf_camp_fire
2018-11-17 16:00:00+00:00,130.4,94.9,1.3740779768177027,2018-11-17,0,99401699999,9.4,,1017.5,,10.0,4.1,2018_sf_camp_fire
2018-11-17 17:00:00+00:00,109.9,76.7,1.4328552803129075,2018-11-17,1,99401699999,11.1,,1018.2,,360.0,2.1,2018_sf_camp_fire
2018-11-17 18:00:00+00:00,95.9,85.9,1.1164144353899883,2018-11-17,0,99401699999,11.9,,1018.6,,270.0,2.6,2018_sf_camp_fire
2018-11-17 19:00:00+00:00,96.1,106.5,0.9023474178403755,2018-11-17,0,99401699999,12.4,,1018.5,,270.0,3.1,2018_sf_camp_fire
2018-11-17 20:00:00+00:00,101.5,131.5,0.7718631178707225,2018-11-17,1,99401699999,12.3,,1018.0,,260.0,1.5,2018_sf_camp_fire
2018-11-17 21:00:00+00:00,90.6,139.8,0.6480686695278969,2018-11-17,0,99401699999,12.5,,1017.6,,230.0,3.6,2018_sf_camp_fire
2018-11-17 22:00:00+00:00,77.7,142.1,0.5467980295566502,2018-11-17,0,99401699999,12.4,,1017.3,,240.0,2.6,2018_sf_camp_fire
2018-11-17 23:00:00+00:00,66.5,105.0,0.6333333333333333,2018-11-17,0,99401699999,12.4,,1017.0,,250.0,3.1,2018_sf_camp_fire
2018-11-18 00:00:00+00:00,56.5,88.8,0.6362612612612613,2018-11-18,0,99401699999,12.2,,1016.8,,260.0,2.1,2018_sf_camp_fire
2018-11-18 01:00:00+00:00,48.7,77.3,0.6300129366106081,2018-11-18,0,99401699999,11.8,,1016.8,,240.0,2.6,2018_sf_camp_fire
2018-11-18 02:00:00+00:00,45.8,68.5,0.6686131386861314,2018-11-18,0,99401699999,11.5,,1016.8,,240.0,1.5,2018_sf_camp_fire
2018-11-18 03:00:00+00:00,37.3,60.7,0.614497528830313,2018-11-18,0,99401699999,11.3,,1017.2,,230.0,1.0,2018_sf_camp_fire
2018-11-18 04:00:00+00:00,44.2,46.4,0.9525862068965518,2018-11-18,0,99401699999,11.2,,1017.5,,220.0,2.1,2018_sf_camp_fire
2018-11-18 05:00:00+00:00,43.2,40.1,1.0773067331670823,2018-11-18,0,99401699999,11.0,,1017.9,,210.0,1.0,2018_sf_camp_fire
2018-11-18 06:00:00+00:00,46.8,36.2,1.2928176795580109,2018-11-18,0,99401699999,10.5,,1018.3,,210.0,2.1,2018_sf_camp_fire
2018-11-18 07:00:00+00:00,50.4,42.6,1.1830985915492958,2018-11-18,0,99401699999,10.1,,1018.4,,160.0,1.0,2018_sf_camp_fire
2018-11-18 08:00:00+00:00,53.8,41.8,1.2870813397129186,2018-11-18,0,99401699999,9.8,,1018.5,,210.0,1.0,2018_sf_camp_fire
2018-11-18 09:00:00+00:00,50.2,46.4,1.0818965517241381,2018-11-18,0,99401699999,9.6,,1018.7,,200.0,1.0,2018_sf_camp_fire
2018-11-18 10:00:00+00:00,45.7,42.6,1.0727699530516432,2018-11-18,0,99401699999,9.6,,1018.8,,200.0,1.0,2018_sf_camp_fire
2018-11-18 11:00:00+00:00,40.1,48.5,0.8268041237113403,2018-11-18,0,99401699999,9.3,,1018.7,,200.0,1.5,2018_sf_camp_fire
2018-11-18 12:00:00+00:00,37.8,55.5,0.681081081081081,2018-11-18,0,99401699999,9.1,,1018.7,,200.0,0.0,2018_sf_camp_fire
2018-11-18 13:00:00+00:00,35.0,61.8,0.5663430420711975,2018-11-18,0,99401699999,10.0,,1019.2,,200.0,0.0,2018_sf_camp_fire
2018-11-18 14:00:00+00:00,33.5,69.5,0.48201438848920863,2018-11-18,0,99401699999,10.1,,1019.5,,350.0,1.0,2018_sf_camp_fire
2018-11-18 15:00:00+00:00,31.3,67.0,0.4671641791044776,2018-11-18,0,99401699999,9.8,,1019.8,,360.0,2.1,2018_sf_camp_fire
2018-11-18 16:00:00+00:00,27.1,56.8,0.47711267605633806,2018-11-18,0,99401699999,9.6,,1020.0,,20.0,3.1,2018_sf_camp_fire
2018-11-18 17:00:00+00:00,26.3,45.8,0.5742358078602621,2018-11-18,0,99401699999,9.4,,1020.0,,40.0,4.1,2018_sf_camp_fire
2018-11-18 18:00:00+00:00,29.6,46.6,0.6351931330472103,2018-11-18,1,99401699999,9.5,,1019.8,,30.0,4.1,2018_sf_camp_fire
2018-11-18 19:00:00+00:00,30.9,70.3,0.4395448079658606,2018-11-18,0,99401699999,9.5,,1019.3,,40.0,4.6,2018_sf_camp_fire
2018-11-18 20:00:00+00:00,33.0,97.0,0.3402061855670103,2018-11-18,1,99401699999,9.5,,1018.7,,50.0,2.1,2018_sf_camp_fire
2018-11-18 21:00:00+00:00,34.7,129.3,0.26836813611755606,2018-11-18,0,99401699999,9.5,,1018.1,,90.0,1.5,2018_sf_camp_fire
2018-11-18 22:00:00+00:00,35.5,154.3,0.23007128969539856,2018-11-18,0,99401699999,12.7,,1017.9,,90.0,1.0,2018_sf_camp_fire
2018-11-18 23:00:00+00:00,37.6,147.9,0.2542258282623394,2018-11-18,1,99401699999,13.3,,1017.3,,240.0,2.1,2018_sf_camp_fire
